"datetime","diffM2s-2_0","diffM2s-2_1","diffM2s-2_2","diffM2s-2_3","diffM2s-2_4","diffM2s-2_5","diffM2s-2_6","diffM2s-2_7","diffM2s-2_8","diffM2s-2_9","diffM2s-2_10","diffM2s-2_11","diffM2s-2_12","diffM2s-2_13","diffM2s-2_14","diffM2s-2_15","diffM2s-2_16","diffM2s-2_17","diffM2s-2_18","diffM2s-2_19","diffM2s-2_20","diffM2s-2_21","diffM2s-2_22","diffM2s-2_23","diffM2s-2_24","diffM2s-2_25"
2009-06-10 07:00:00,1.09999997999211e-09,0.00103567657060921,0.000521494887834706,1.03827660495881e-05,9.43118584473268e-06,7.29079829397961e-06,6.70904478283774e-06,6.3830968883849e-06,6.69722089696734e-06,7.41350527277973e-06,8.34035608932027e-06,9.39442270464497e-06,1.05512526715756e-05,1.20772947411751e-05,1.38312943818164e-05,1.63901158884983e-05,1.96042037714506e-05,2.39304317801725e-05,2.99809953503427e-05,3.74180162907578e-05,4.71286111860536e-05,6.13594038441079e-05,8.65478104969952e-05,0.000157999886141624,0.000271981392870657,0.000308246148051694
2009-06-10 08:00:00,1.09999997999211e-09,0.00108161108801141,0.000571440476051066,1.04154410109913e-05,9.37961067393189e-06,7.31255954633525e-06,6.70770145916322e-06,6.39006088931637e-06,6.70064491714584e-06,7.4139925345662e-06,8.34059937915299e-06,9.3948269750399e-06,1.05513390735723e-05,1.20767595035431e-05,1.38300283651915e-05,1.63880467880517e-05,1.96013215827406e-05,2.39266846620012e-05,2.99763623843319e-05,3.74127303075511e-05,4.71231214760337e-05,6.13541251368588e-05,8.65413894644007e-05,0.000157981572556309,0.000271928060101345,0.000308242335449904
2009-06-10 09:00:00,1.09999997999211e-09,0.000987955630989745,0.000499508387292735,1.00585675681941e-05,9.32988359636511e-06,7.33083447812533e-06,6.70611848363478e-06,6.39654626866104e-06,6.70383792567009e-06,7.41429062145471e-06,8.34062484500464e-06,9.39500978347496e-06,1.05512185655243e-05,1.20760196296033e-05,1.38285558932694e-05,1.63857430379721e-05,1.95981601791573e-05,2.39225819314015e-05,2.99712273772457e-05,3.74067312804982e-05,4.71165458293399e-05,6.13469346717466e-05,8.65312176756561e-05,0.000157953094458207,0.000271849567070603,0.000308232207316905
2009-06-10 10:00:00,1.09999997999211e-09,0.000803041475592181,0.000505277734191623,9.80859022092773e-06,9.28865438254434e-06,7.345826134042e-06,6.70420126880344e-06,6.40250186734193e-06,6.70675331093662e-06,7.41436042517307e-06,8.34039565233979e-06,9.39493520490942e-06,1.05508570413804e-05,1.20750401038094e-05,1.38268401315145e-05,1.63831655299873e-05,1.95946731764707e-05,2.39180644712178e-05,2.99655148410238e-05,3.73999100702349e-05,4.71087223559152e-05,6.13376232649898e-05,8.65170477482025e-05,0.000157915397721808,0.000271752607659437,0.000308215006953105
2009-06-10 11:00:00,1.09999997999211e-09,0.000670644716592506,0.000450857522082515,1.2050874374836e-05,9.25166568777058e-06,7.35764956516505e-06,6.70180952511146e-06,6.4078501509357e-06,6.70932467983221e-06,7.41414328331302e-06,8.3398585957184e-06,9.39455094339792e-06,1.05502017504477e-05,1.20737699944584e-05,1.38248283292342e-05,1.63802551469416e-05,1.95907896340941e-05,2.39130422414746e-05,2.99590983559028e-05,3.73920920537785e-05,4.70994109491585e-05,6.13258307566866e-05,8.64983048813883e-05,0.000157867456437089,0.000271636250545271,0.000308189715724438
2009-06-10 12:00:00,1.09999997999211e-09,0.000369368703104556,0.000159754054038785,1.40204169838398e-05,9.16145427254378e-06,7.35823437025829e-06,6.6945444814337e-06,6.40988537270459e-06,6.70940676172904e-06,7.41168537388148e-06,8.33714466352831e-06,9.3920566541783e-06,1.05475251075404e-05,1.20704617074807e-05,1.38207292366133e-05,1.63749891726184e-05,1.95841175809619e-05,2.39044793488574e-05,2.99477924272651e-05,3.73774419131223e-05,4.7080184231163e-05,6.12981893937103e-05,8.64490975800436e-05,0.000157731810759287,0.000271295139100403,0.000308104557916522
2009-06-10 13:00:00,1.09999997999211e-09,0.000116978888399899,1.2739677913487e-05,1.29784889395523e-05,9.03732416190905e-06,7.34521427148138e-06,6.68092002342746e-06,6.40764824311191e-06,6.70624376652995e-06,7.40630616746785e-06,8.33160493129981e-06,9.38682524065371e-06,1.05422232081764e-05,1.20645072456682e-05,1.3813918485539e-05,1.63666636581183e-05,1.95738257389166e-05,2.38913225985016e-05,2.99301409540931e-05,3.73539278371027e-05,4.70481190859573e-05,6.12500480201561e-05,8.63603818288539e-05,0.000157480164489243,0.000270650692982599,0.000307944079395384
2009-06-10 14:00:00,1.09999997999211e-09,7.27364949852927e-05,1.79503167601069e-05,8.56674205351737e-06,8.96451365406392e-06,7.33633487470797e-06,6.67021868139273e-06,6.4068751726154e-06,6.70436520522344e-06,7.40214022698638e-06,8.32719661048031e-06,9.38266930461396e-06,1.05379563137831e-05,1.20596050692257e-05,1.38081873046758e-05,1.63595623234869e-05,1.95649790839525e-05,2.38800002989592e-05,2.99150333376019e-05,3.73339480574941e-05,4.70211198262405e-05,6.12100502621615e-05,8.6288659076672e-05,0.000157288719492499,0.000270183314569294,0.000307828711811453
2009-06-10 15:00:00,1.09999997999211e-09,7.26863245290588e-05,9.91284036899742e-06,1.05339086076128e-05,8.90075398274348e-06,7.32899275135424e-06,6.66120763526123e-06,6.40685561847931e-06,6.70320150675252e-06,7.39866754884133e-06,8.32342357171001e-06,9.37911181608797e-06,1.05342633105465e-05,1.20552913358551e-05,1.38030550260737e-05,1.63531467478606e-05,1.95569409697782e-05,2.38697066379245e-05,2.99013809126336e-05,3.73159909941023e-05,4.69970291305799e-05,6.11749637755565e-05,8.62291963130701e-05,0.00015715690824436,0.000269921845756471,0.000307744747260585
2009-06-10 16:00:00,1.09999997999211e-09,9.35141633817693e-05,8.4845505625708e-06,9.27361907088198e-06,8.80621973919915e-06,7.32355761101644e-06,6.65407469568891e-06,6.40774078419781e-06,6.70286249260243e-06,7.39598590371315e-06,8.32038222142728e-06,9.37624554353533e-06,1.05312337836949e-05,1.20516560855322e-05,1.37986157824344e-05,1.63475215231301e-05,1.95498323591892e-05,2.38605962294969e-05,2.9889388315496e-05,3.73003367712954e-05,4.69762526336126e-05,6.11453688179608e-05,8.61824410094414e-05,0.000157078953634482,0.000269835625658743,0.000307685491861776
2009-06-10 17:00:00,1.09999997999211e-09,0.000123228663142072,8.18625767351477e-06,9.22371236811159e-06,8.74218267199467e-06,7.31652562535601e-06,6.64673234496149e-06,6.40824373476789e-06,6.70232475386001e-06,7.39316351427988e-06,8.31718125482439e-06,9.37321192395757e-06,1.05280432762811e-05,1.20478648568678e-05,1.37940155582328e-05,1.63417207659222e-05,1.95425154743134e-05,2.3851221158111e-05,2.98770473818877e-05,3.72841950593283e-05,4.69547685497673e-05,6.1114853451727e-05,8.61352709762286e-05,0.000157004673383199,0.000269765718257986,0.00030762967071496
2009-06-10 18:00:00,1.09999997999211e-09,0.000186771467269864,8.88763497641776e-06,9.28696226765169e-06,8.6954387370497e-06,7.31709678802872e-06,6.64425670038327e-06,6.41158544567588e-06,6.70412100589601e-06,7.39250026526861e-06,8.31602301332168e-06,9.37213417273597e-06,1.05267336039105e-05,1.2045979474351e-05,1.379137074764e-05,1.63381291713449e-05,1.95378115677158e-05,2.38451630139025e-05,2.9869291211071e-05,3.72744434571359e-05,4.69425012852298e-05,6.10991828580154e-05,8.61175394675229e-05,0.000157013710122555,0.000269899552222341,0.00030763863469474
2009-06-10 19:00:00,1.09999997999211e-09,0.000293433979095425,1.14843892333738e-05,9.34992976908688e-06,8.66485697770258e-06,7.3214607709815e-06,6.64447247800126e-06,6.41643691778881e-06,6.7071941884933e-06,7.3930318649218e-06,8.31598526929156e-06,9.3721246230416e-06,1.05264498415636e-05,1.20451363727625e-05,1.37897945933219e-05,1.63357462952263e-05,1.95345373867895e-05,2.38409184021293e-05,2.98640507025993e-05,3.72681970475242e-05,4.69353017251706e-05,6.10917832091218e-05,8.61165208334569e-05,0.000157067937834654,0.000270137228653766,0.000307683920254931
2009-06-10 20:00:00,1.09999997999211e-09,0.000443753102445044,2.0556000436045e-05,9.39067376748426e-06,8.64373623699066e-06,7.32745388631884e-06,6.64620665702387e-06,6.42207760392921e-06,6.71096722726361e-06,7.39423057893873e-06,8.31656325317454e-06,9.37269533096696e-06,1.05267263279529e-05,1.20448626148573e-05,1.3788805972581e-05,1.63340255312505e-05,1.9532047190296e-05,2.38376669585705e-05,2.98601735266857e-05,3.72638533008285e-05,4.69308524770895e-05,6.1088836446288e-05,8.61236730997916e-05,0.000157134883920662,0.000270380289293826,0.000307740614516661
2009-06-10 21:00:00,1.09999997999211e-09,0.000527470678207465,4.67344623302779e-05,9.43346458370797e-06,8.63506647874601e-06,7.33666615815309e-06,6.6502395839052e-06,6.42901750325109e-06,6.71583461553382e-06,7.39645179237414e-06,8.31809620649437e-06,9.37417507884675e-06,1.05278777482454e-05,1.20454756142863e-05,1.37887313940155e-05,1.63333324962878e-05,1.95307757167029e-05,2.38359598370153e-05,2.98584109259536e-05,3.72624599549454e-05,4.69306614832021e-05,6.10926617810037e-05,8.61427797644865e-05,0.000157222362759057,0.000270643940893933,0.000307818496366963
2009-06-10 22:00:00,1.09999997999211e-09,0.00058432633522898,8.11873478596681e-05,9.52728851189022e-06,8.62753495312063e-06,7.34451668904512e-06,6.65411198497168e-06,6.43570911051938e-06,6.72057171868801e-06,7.39858501219715e-06,8.31952320368146e-06,9.37553886615206e-06,1.05289200291736e-05,1.20459799290984e-05,1.37885513140645e-05,1.6332517589035e-05,1.9529360542947e-05,2.38340680880356e-05,2.98563763863058e-05,3.72606828022981e-05,4.69299229735043e-05,6.10955594311235e-05,8.61586595419794e-05,0.000157286558533087,0.000270818098215386,0.000307884416542947
2009-06-10 23:00:00,1.09999997999211e-09,0.00071793922688812,9.98932137008524e-05,9.30634041651501e-06,8.61385933603742e-06,7.34930449652893e-06,6.65689685774851e-06,6.4415671658935e-06,6.72471401230723e-06,7.40021164347127e-06,8.320444067067e-06,9.37640106712934e-06,1.0529483006394e-05,1.20460026664659e-05,1.37878828354587e-05,1.633114516153e-05,1.95272914425004e-05,2.38313432419091e-05,2.98531667795032e-05,3.72572631022194e-05,4.69268088636454e-05,6.10945317021105e-05,8.61650878505316e-05,0.000157309659698512,0.000270859425654635,0.000307924492517486
2009-06-11 00:00:00,1.09999997999211e-09,0.000834422797197476,0.000163503809744725,8.8952224359673e-06,8.60137879499234e-06,7.35335743229371e-06,6.65977245262184e-06,6.4473522343178e-06,6.72885607855278e-06,7.40187010705995e-06,8.32137584438897e-06,9.37726008487516e-06,1.0530045528867e-05,1.20460263133282e-05,1.37872225423052e-05,1.63297791004879e-05,1.95252296180115e-05,2.38286238527508e-05,2.9849940801796e-05,3.72538161172997e-05,4.69236456410727e-05,6.10932456766022e-05,8.6169398855418e-05,0.000157318580022547,0.000270851232926361,0.000307956215692684
2009-06-11 01:00:00,1.09999997999211e-09,0.000994680303847417,0.000364612686098553,8.59756892168662e-06,8.59036254041712e-06,7.35670960239077e-06,6.66272126181866e-06,6.45306590740802e-06,6.73299587106158e-06,7.40355903872114e-06,8.32231671665795e-06,9.37811500989483e-06,1.05306062323507e-05,1.20460495054431e-05,1.378656770612e-05,1.632841576793e-05,1.95231732504908e-05,2.3825909011066e-05,2.98467066386365e-05,3.72503436665284e-05,4.69204369437648e-05,6.10917268204503e-05,8.61721782712266e-05,0.000157322283484973,0.000270833668764681,0.000307980662910268
2009-06-11 02:00:00,1.09999997999211e-09,0.00112243395415135,0.000600758234213572,8.55640564623172e-06,8.58008161230828e-06,7.35943308427522e-06,6.66572941554477e-06,6.45871273263765e-06,6.73713248033891e-06,7.40527775633382e-06,8.32326895761071e-06,9.37896720643039e-06,1.05311646620976e-05,1.20460740618e-05,1.37859178721556e-05,1.63270569828455e-05,1.95211223399383e-05,2.382319780736e-05,2.98434624710353e-05,3.72468512068735e-05,4.69171809527325e-05,6.10899442108348e-05,8.61736698425375e-05,0.000157324699102901,0.000270823962637223,0.000307998154312372
2009-06-11 03:00:00,1.09999997999211e-09,0.00114154568291269,0.000785808108048514,8.69958057592157e-06,8.5708065853396e-06,7.36162792236428e-06,6.66878531774273e-06,6.46429566586448e-06,6.7412649968901e-06,7.40702557777695e-06,8.32423165775253e-06,9.37981531023979e-06,1.05317208181077e-05,1.20460995276517e-05,1.37852734951593e-05,1.63257036547293e-05,1.95190759768593e-05,2.38204920606222e-05,2.98402101179818e-05,3.72433332813671e-05,4.69138667540392e-05,6.10878923907876e-05,8.61740809341427e-05,0.000157326910994016,0.000270824530161917,0.000308011134620756
2009-06-11 04:00:00,1.09999997999211e-09,0.00120980758219957,0.00115284265484661,1.14233853309997e-05,8.56596579978941e-06,7.36343099561054e-06,6.67187737235508e-06,6.469818572441e-06,6.74539342071512e-06,7.40880182092951e-06,8.32520481708343e-06,9.38066204980714e-06,1.05322756098758e-05,1.20461249935033e-05,1.37846332108893e-05,1.63243530550972e-05,1.95170350707485e-05,2.38177890423685e-05,2.983695230796e-05,3.72397917089984e-05,4.6910494347685e-05,6.10855804552557e-05,8.61735970829614e-05,0.000157328679051716,0.000270830991212279,0.000308021437376738
2009-06-11 05:00:00,1.09999997999211e-09,0.00130952469771728,0.00150624092202634,2.23674646804284e-05,8.55189182402682e-06,7.36489778319083e-06,6.67499898554524e-06,6.47528440822498e-06,6.74951661494561e-06,7.41060603104415e-06,8.3261893450981e-06,9.38150515139569e-06,1.05328276731598e-05,1.20461513688497e-05,1.37839983835875e-05,1.63230088219279e-05,1.95149987121113e-05,2.38150896620937e-05,2.98336872219807e-05,3.72362283087568e-05,4.69070582767017e-05,6.10830102232285e-05,8.61723747220822e-05,0.000157329450303223,0.000270837990683503,0.000308030226733536
2009-06-11 06:00:00,1.09999997999211e-09,0.00129151856526732,0.00146863347617909,6.45476616227825e-05,8.52650146043743e-06,7.36626680009067e-06,6.67814788357646e-06,6.4806952195795e-06,6.75363457958156e-06,7.41243752599985e-06,8.32718478704919e-06,9.38234643399483e-06,1.0533377462707e-05,1.20461781989434e-05,1.37833671942644e-05,1.63216682267375e-05,1.95129678104422e-05,2.38123930103029e-05,2.98304148600437e-05,3.7232641261653e-05,4.69035567220999e-05,6.10801962466212e-05,8.61705375427846e-05,0.000157328853674699,0.000270841977908276,0.00030803814297542
2009-06-11 07:00:00,1.09999997999211e-09,0.00127358792815357,0.00154285971075296,0.000161715778176585,8.51231106935302e-06,7.36624951969134e-06,6.68039797346864e-06,6.48545483272756e-06,6.75727733323583e-06,7.41387475500233e-06,8.32779096526792e-06,9.38279890760896e-06,1.05335539046791e-05,1.20458307719673e-05,1.37823562909034e-05,1.6319901078532e-05,1.95104294107296e-05,2.38090497077792e-05,2.98262393698678e-05,3.72277809219668e-05,4.6898179789423e-05,6.10742717981339e-05,8.61625630932394e-05,0.00015730997256469,0.00027079698338639,0.000308033952023834
2009-06-11 08:00:00,1.09999997999211e-09,0.00129562348593026,0.0017319418839179,0.000304582253193075,8.38748610476614e-06,7.36578954274592e-06,6.68245934321021e-06,6.4900182223937e-06,6.76080003358948e-06,7.41523717806558e-06,8.32831256047939e-06,9.38315679377411e-06,1.05336398519285e-05,1.20453951240052e-05,1.3781258076051e-05,1.63180329764145e-05,1.95077745956951e-05,2.3805555429135e-05,2.98218419629848e-05,3.72225968021667e-05,4.68922971776919e-05,6.10674378549447e-05,8.61527259985451e-05,0.000157285263412632,0.000270735312369652,0.000308026792481542
2009-06-11 09:00:00,1.09999997999211e-09,0.0011801189975813,0.00157351570669562,0.000383169275664841,7.9055871538003e-06,7.36350102670258e-06,6.68391453473305e-06,6.49411185804638e-06,6.76398576615611e-06,7.41633084544446e-06,8.32856630950118e-06,9.38324365051812e-06,1.05334638647037e-05,1.20446984510636e-05,1.37798956529878e-05,1.63158701980137e-05,1.95047668967163e-05,2.38016118601081e-05,2.98168188237469e-05,3.72165213775588e-05,4.68850957986433e-05,6.10584265814396e-05,8.61387852637563e-05,0.000157249880430754,0.000270648350124247,0.000308012531604618
2009-06-11 10:00:00,1.09999997999211e-09,0.00111854373244569,0.00136105576530099,0.000350299782439834,7.18516366760014e-06,7.36098809284158e-06,6.68486859467521e-06,6.49778871775197e-06,6.76687500344997e-06,7.41719145480602e-06,8.32858722787932e-06,9.38309403863968e-06,1.05330600490561e-05,1.20437744044466e-05,1.3778303127765e-05,1.63134491231176e-05,1.95014526980231e-05,2.37972762988647e-05,2.98112472592038e-05,3.72096674254863e-05,4.68767357233446e-05,6.10475126450183e-05,8.61213120515458e-05,0.000157206086441875,0.000270543692749925,0.000307991605950519
2009-06-11 11:00:00,1.09999997999211e-09,0.00113570372923277,0.0013933177688159,0.000414983616792597,7.99035478848964e-06,7.36097535991576e-06,6.68568236505962e-06,6.50127276458079e-06,6.76963986734336e-06,7.41797407499689e-06,8.32852401799755e-06,9.38285029405961e-06,1.05325643744436e-05,1.20427616820962e-05,1.37766223815561e-05,1.63109298227937e-05,1.94980211745133e-05,2.37927888520062e-05,2.98054646918899e-05,3.72025024262257e-05,4.68678917968646e-05,6.10358001722489e-05,8.61025691847317e-05,0.000157161368406378,0.000270442644250579,0.000307969661662355
2009-06-11 12:00:00,1.09999997999211e-09,0.00086053492850624,0.000924535212107003,0.00035032498271903,9.73458236330771e-06,7.34044988348614e-06,6.68189750285819e-06,6.50171978122671e-06,6.77005778015882e-06,7.41669418857782e-06,8.32648720461293e-06,9.38069069889025e-06,1.05302269730601e-05,1.20398940453015e-05,1.3773043974652e-05,1.63062723004259e-05,1.94920612557326e-05,2.37850917983451e-05,2.97952437904314e-05,3.7189134673099e-05,4.68500602437416e-05,6.10097595199477e-05,8.60563486639876e-05,0.000157037400640547,0.000270138043561019,0.00030789288575761
2009-06-11 13:00:00,1.09999997999211e-09,0.000531070574652404,0.000338966972776689,0.000125615846627625,1.11711931367608e-05,7.29779208086256e-06,6.67258132125426e-06,6.49849107503542e-06,6.76762806506304e-06,7.41290932637639e-06,8.32205660117324e-06,9.37621052798931e-06,1.05256599454151e-05,1.20347799565934e-05,1.37671681841312e-05,1.62990272656316e-05,1.9483039068291e-05,2.37735066548339e-05,2.97796495942748e-05,3.71682563127251e-05,4.68213584099431e-05,6.09663857176201e-05,8.59766769281123e-05,0.000156814392539673,0.000269572308752686,0.00030775141203776
2009-06-11 14:00:00,1.09999997999211e-09,0.000412889712606557,0.000165736011695117,3.59365758413333e-05,1.05203923794761e-05,7.25323116057552e-06,6.66220716993848e-06,6.49447883915855e-06,6.76460581416904e-06,7.40863447390439e-06,8.31715533422539e-06,9.37126424105372e-06,1.05206413536507e-05,1.20292152132606e-05,1.37608303703018e-05,1.62912674568361e-05,1.94734084288939e-05,2.37611484408262e-05,2.97629976557801e-05,3.71458918380085e-05,4.67904937977437e-05,6.09196722507477e-05,8.5891573689878e-05,0.00015658274787711,0.000268998061073944,0.000307608221191913
2009-06-11 15:00:00,1.09999997999211e-09,0.000400862671085633,0.000145042493386427,2.55235991062364e-05,7.00904797668045e-06,7.22323193258489e-06,6.65491461404599e-06,6.49240564598585e-06,6.76311651659489e-06,7.40576570024132e-06,8.31358966024709e-06,9.36759352043737e-06,1.05168428490288e-05,1.20248869279749e-05,1.37557562993607e-05,1.62849428306799e-05,1.94654694496421e-05,2.37509420912829e-05,2.9749344321317e-05,3.71277037629625e-05,4.67656682303641e-05,6.08828413533047e-05,8.58279163367115e-05,0.000156433852680493,0.000268681105808355,0.000307516340399161
